文献列表,数据排序,名称,杂志名称,年份,classify,monomer1,monomer1(wt%),monomer2,monomer2(wt%),单体材料3,"比例
(wt%)",单体材料4,"比例
(wt%)",Frontal Velocity(cm/min),Frontal Temperature(℃),环境温度(℃),催化剂,"用量
(wt%)",抑制剂,"用量
(wt%)",交联剂,"用量
(wt%)",initiator1,initiator1(wt%),initiator2,initiator2(wt%),引发时间(min),"Pot life
适用期(h)",degree of curing(%),"能量输入
(J)","反应焓
(J/g)","粘度
(mPa.s)","诱导期
(min)",断裂伸长率(%),"硬度
(MPa)",弹性模量(MPa),断裂强度(MPa),Tensile strength(MPa),"拉伸模量
(MPa)",拉伸应力(MPa),"弯曲强度
(MPa)","弯曲模量
(MPa)","压缩强度
(MPa)","压缩模量
(MPa)","抗张强度
(MPa)","抗压强度
(KPa)","储能模量
(MPa)","损耗模量
(MPa)","降低模量
(MPa)","剪切强度
(MPa)","切线模量
（kPa）","冲击强度
(MPa)",Young's modulus(MPa),介电常数,"介电损耗
tan","电导率
（mS/m）","光敏性
（%）",glass transition temperature（℃）,平衡溶胀比ESR（%）,"不同pH溶胀比
（%）",pH,不同时间溶胀比（%）,"时间
（h）",不同温度溶胀比（%）,"温度
（C）","3D打印长度
（mm）","3D打印速度
（mm/s）",备注1,备注2,引发体系,引发方式
54,682,Frontal Polymerization of a Thin Film on a Wood Substrate,ACS MACRO LETTERS,2020,acrylate,TMPTA,92.4 ,FS,2.9 ,CC,4.8 ,,,23.1,130.3,,,,,,,,Luperox 231,1,,,,,,,,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"三羟甲基丙烷三丙烯酸酯（TMPTA）；Luperox 231（1,1bis（叔丁基过氧基）-3,3,5-三甲基环己烷）；碳酸钙（CC）和石墨烯纳米片（G）；气相二氧化硅（FS）",,光引发体系,UV光源
54,683,Frontal Polymerization of a Thin Film on a Wood Substrate,ACS MACRO LETTERS,2020,acrylate,TMPTA,84.3 ,FS,2.6 ,CC,13.0 ,,,24.3,237.5,,,,,,,,Luperox 231,1,,,,,,,,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,UV光源
54,684,Frontal Polymerization of a Thin Film on a Wood Substrate,ACS MACRO LETTERS,2020,acrylate,TMPTA,96.0 ,FS,3.0 ,G,1.0 ,,,25.7,241.8,,,,,,,,Luperox 231,1,,,,,,,,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,UV光源
54,685,Frontal Polymerization of a Thin Film on a Wood Substrate,ACS MACRO LETTERS,2020,acrylate,TMPTA,88.2 ,FS,2.7 ,CC,9.1 ,,,26,190.8,,,,,,,,Luperox 231,1,,,,,,,,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,UV光源
55,686,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,70.5,7/3 TMPEOTA,23.5,silica,6,,,,,,,,,,,,Luperox®231,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,,,,三羟甲基丙烷三丙烯酸酯[TMPTA]；三羟甲基丙烷乙氧基三丙烯酸酯[TMPEOTA];丙烯酸（AA）;,,热引发体系,UV光源
55,687,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,70.5,7/3 TMPEOTA,23.5,silica,6,,,,,,,,,,,,Luperox®231,2,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
55,688,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,70.5,7/3 TMPEOTA,23.5,silica,6,,,,,,,,,,,,Luperox®231,4,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
55,689,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,70.5,7/3 TMPEOTA,23.5,silica,6,,,,,,,,,,,,Luperox®231,6,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
55,690,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,70.5,7/3 TMPEOTA,23.5,silica,6,,,,,,,,,,,,Luperox®231,7,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
55,691,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,70.5,7/3 TMPEOTA,23.5,silica,6,,,,,,,,,,,,Luperox®231,10,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
55,692,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,57.75,7/3 TMPEOTA,19.25,silica,3,kaolin,20,,,,,,,,,,Luperox®231,4,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
55,693,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,57.75,7/3 TMPEOTA,19.25,silica,3,kaolin,20,,,,,,,,,,Luperox®231,6,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
55,694,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,57.75,7/3 TMPEOTA,19.25,silica,3,kaolin,20,,,,,,,,,,Luperox®231,8,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
55,695,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,57.75,7/3 TMPEOTA,19.25,silica,3,kaolin,20,,,,,,,,,,Luperox®231,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
55,696,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,63,7/3 TMPEOTA,21,silica,6,kaolin,10,,,,,,,,,,Luperox®231,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
55,697,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,59.25,7/3 TMPEOTA,19.75,silica,6,kaolin,15,,,,,,,,,,Luperox®231,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
55,698,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,55.5,7/3 TMPEOTA,18.5,silica,6,kaolin,20,,,,,,,,,,Luperox®231,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
55,699,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,51.75,7/3 TMPEOTA,17.25,silica,6,kaolin,25,,,,,,,,,,Luperox®231,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
55,700,Cure-on-demand wood adhesive based on the frontal polymerization of acrylates,JOURNAL OF APPLIED POLYMER SCIENCE,2016,acrylate,TMPTA,48,7/3 TMPEOTA,16,silica,6,kaolin,30,,,,,,,,,,Luperox®231,9,,,,,,,,,,,,,,,,,,,,,,,,,,0.90 ,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
56,701,In vitroevaluation of thermal frontally polymerized thiol-ene composites as bone augments,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART B-APPLIED BIOMATERIALS,2016,acrylate,PETA,66,TMPTMP,34,,,,,7.2,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44,,,,,,,26.37,,,,,,,,,,,,,,,,,热引发体系,烙铁或热枪
56,702,In vitroevaluation of thermal frontally polymerized thiol-ene composites as bone augments,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART B-APPLIED BIOMATERIALS,2016,acrylate,PETA,80,TMPTMP,20,,,,,13.2,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.65,,,,,,,30.72,,,,,,,,,,,,,,,,,热引发体系,烙铁或热板
56,703,In vitroevaluation of thermal frontally polymerized thiol-ene composites as bone augments,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART B-APPLIED BIOMATERIALS,2016,acrylate,PETA,90,TMPTMP,10,,,,,16.8,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,,,,,,,15.2,,,,,,,,,,,,,,,,,热引发体系,烙铁或热板
56,704,In vitroevaluation of thermal frontally polymerized thiol-ene composites as bone augments,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART B-APPLIED BIOMATERIALS,2016,acrylate,PETA,100,TMPTMP,0,,,,,27,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,,,,,6.25,,,,,,,,,,,,,,,三羟甲基丙烷三（3-巯基丙酸）（TMPTMP），luperox A98过氧化苯甲酰（BPO），羟基磷灰石（HA），季戊四醇三丙烯酸酯（PETA）。,,热引发体系,烙铁或热板
57,705,Preparation and interaction study between fullerene and graphene in a polymeric matrix,COMPOSITES SCIENCE AND TECHNOLOGY,2015,acrylate,TEGDA,90,graphite,5,C60,5,,,1.2,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁或热板
57,706,Preparation and interaction study between fullerene and graphene in a polymeric matrix,COMPOSITES SCIENCE AND TECHNOLOGY,2015,acrylate,TEGDA,82.5,graphite,12.5,C60,5,,,1.2,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,
57,707,Preparation and interaction study between fullerene and graphene in a polymeric matrix,COMPOSITES SCIENCE AND TECHNOLOGY,2015,acrylate,TEGDA,95,graphite,0,C60,5,,,1.6,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,
57,708,Preparation and interaction study between fullerene and graphene in a polymeric matrix,COMPOSITES SCIENCE AND TECHNOLOGY,2015,acrylate,TEGDA,82.5,graphite,5,C60,12.5,,,2,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,
57,709,Preparation and interaction study between fullerene and graphene in a polymeric matrix,COMPOSITES SCIENCE AND TECHNOLOGY,2015,acrylate,TEGDA,100,,,,,,,2.4,224,,,,,,,,TETDPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,四乙二醇二丙烯酸酯（TEGDA）；过硫酸三己基十四烷基鏻（TETDPP）；,,热引发体系,
57,710,Preparation and interaction study between fullerene and graphene in a polymeric matrix,COMPOSITES SCIENCE AND TECHNOLOGY,2015,acrylate,TEGDA,95,graphite,5,C60,0,,,0.8,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,
58,711,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,15,Kaolin,85,,,,,0,0,,,,,,,,CHP,3,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,
58,712,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,18,Kaolin,82,,,,,1.18,176.7,,,,,,,,CHP,5,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,713,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,18,Kaolin,82,,,,,1.22,175.5,,,,,,,,CHP,3,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,714,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,23,Kaolin,77,,,,,1.24,186.9,,,,,,,,CHP,5,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,715,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,20,Kaolin,80,,,,,1.24,186.7,,,,,,,,CHP,5,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,716,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,20,Kaolin,80,,,,,1.28,183.3,,,,,,,,CHP,3,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,717,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,23,Kaolin,77,,,,,1.29,181.9,,,,,,,,CHP,3,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,718,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,28,Kaolin,72,,,,,1.44,206,,,,,,,,CHP,5,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,719,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,20,CC,80,,,,,1.45,234.5,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,720,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,28,Kaolin,72,,,,,1.49,204.5,,,,,,,,CHP,3,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,721,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,30,Kaolin,70,,,,,1.67,246,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,722,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,38,Kaolin,62,,,,,1.71,211.6,,,,,,,,CHP,5,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,723,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,43,Kaolin,57,,,,,1.73,213.4,,,,,,,,CHP,5,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,724,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,25,CC,75,,,,,1.74,237,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,725,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,38,Kaolin,62,,,,,1.75,211.7,,,,,,,,CHP,3,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,726,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,43,Kaolin,57,,,,,1.77,211.1,,,,,,,,CHP,3,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,727,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,33,Kaolin,67,,,,,1.78,208.5,,,,,,,,CHP,3,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,728,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,33,Kaolin,67,,,,,1.78,223,,,,,,,,CHP,5,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,729,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,40,CC,60,,,,,1.96,249.3,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,730,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,35,CC,65,,,,,1.96,251.1,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,731,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,30,CC,70,,,,,1.97,242.6,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,732,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,40,Kaolin,60,,,,,2.08,234.8,,,,,,,,CHP,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三羟甲基丙烷三丙烯酸酯（TMPTA-n）；高岭土（Polygloss 90）；过氧化氢异丙苯CHP；6-O-棕榈酰-L-抗坏血酸（6OPLAA）；碳酸钙CC；,0.7cm模具,热引发体系,烙铁加热
58,733,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,35,Kaolin,65,,,,,2.08,247.1,,,,,,,,CHP,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,734,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,35,Kaolin,65,,,,,2.13,264.3,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,735,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,45,CC,55,,,,,2.16,253.8,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,736,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,40,Kaolin,60,,,,,2.17,253.4,,,,,,,,CHP,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,737,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,40,Kaolin,60,,,,,2.18,246.4,,,,,,,,CHP,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,738,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,40,Kaolin,60,,,,,2.22,240,,,,,,,,CHP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,739,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,40,Kaolin,60,,,,,2.23,248.8,,,,,,,,CHP,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,740,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,40,Kaolin,60,,,,,2.25,250.6,,,,,,,,CHP,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,741,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,50,CC,50,,,,,2.28,264.9,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,742,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,40,Kaolin,60,,,,,2.33,258.3,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,743,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,55,CC,45,,,,,2.33,267,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,744,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,15,CC,68,Kaolin,17,,,2.44,182,,,,,,,,CHP,5,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,745,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,40,Kaolin,60,,,,,2.49,258.8,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,746,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,45,Kaolin,55,,,,,2.58,260.8,,,,,,,,CHP,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,747,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,20,CC,64,Kaolin,16,,,2.58,190.5,,,,,,,,CHP,5,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,748,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,25,CC,60,Kaolin,15,,,2.63,199.5,,,,,,,,CHP,5,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,749,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,50,Kaolin,50,,,,,2.73,268.4,,,,,,,,CHP,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,750,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,60,CC,40,,,,,2.76,268.8,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,751,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,30,CC,56,Kaolin,14,,,2.81,203.9,,,,,,,,CHP,5,Intelimer 6050X11,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
58,752,Thermal Frontal Polymerization with a Thermally Released Redox Catalyst,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2012,acrylate,TMPTA,45,Kaolin,55,,,,,2.87,274.3,,,,,,,,CHP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
